"customer_id";"customer_name";"email";"city";"state";"total_orders";"gross_spent";"net_spent";"first_order_date";"last_order_date";"customer_type"
581;"Vonda Berger";"vonda.berger@yahoo.com";"Santa Clara";"CA";1;8718.93;7824.0401;"2016-11-30";"2016-11-30";"One Time"
582;"Soledad Moses";"soledad.moses@yahoo.com";"Jackson Heights";"NY";1;3433.95;3168.5541;"2017-07-30";"2017-07-30";"One Time"
583;"Lashandra Turner";"lashandra.turner@hotmail.com";"Long Beach";"NY";1;12447.95;11578.6544;"2016-01-25";"2016-01-25";"One Time"
584;"Lynne Anderson";"lynne.anderson@msn.com";"El Paso";"TX";1;2267.96;2090.6642;"2016-08-01";"2016-08-01";"One Time"
585;"Chasidy Webster";"chasidy.webster@msn.com";"Rocklin";"CA";1;1199.98;959.984;"2017-06-12";"2017-06-12";"One Time"
586;"Ulysses Gaines";"ulysses.gaines@aol.com";"Monsey";"NY";1;429.0;386.1;"2016-10-17";"2016-10-17";"One Time"
587;"Euna Lopez";"euna.lopez@gmail.com";"Carmel";"NY";1;9529.96;8763.9644;"2016-02-14";"2016-02-14";"One Time"
588;"Cherelle Key";"cherelle.key@msn.com";"Valley Stream";"NY";1;1139.96;1052.963;"2017-07-26";"2017-07-26";"One Time"
589;"Jeffry Church";"jeffry.church@msn.com";"Pleasanton";"CA";1;1680.99;1512.891;"2017-08-27";"2017-08-27";"One Time"
590;"Cyndi Dyer";"cyndi.dyer@msn.com";"Baldwin";"NY";1;1769.97;1655.0719;"2017-07-12";"2017-07-12";"One Time"
591;"Danilo Holmes";"danilo.holmes@gmail.com";"Hicksville";"NY";1;1797.98;1646.3814;"2016-05-04";"2016-05-04";"One Time"
592;"Joni Lee";"joni.lee@gmail.com";"Centereach";"NY";1;469.99;422.991;"2017-03-15";"2017-03-15";"One Time"
593;"Antony Atkinson";"antony.atkinson@msn.com";"Smithtown";"NY";1;219.98;208.981;"2017-10-24";"2017-10-24";"One Time"
594;"Deanne Parsons";"deanne.parsons@aol.com";"Lindenhurst";"NY";1;11853.93;9942.14;"2018-01-13";"2018-01-13";"One Time"
595;"Frederica Rojas";"frederica.rojas@yahoo.com";"Ithaca";"NY";1;14419.93;13191.9384;"2018-03-14";"2018-03-14";"One Time"
596;"Emelda Dickerson";"emelda.dickerson@aol.com";"Hamburg";"NY";1;1618.98;1422.4825;"2017-08-17";"2017-08-17";"One Time"
597;"Rudolf Moran";"rudolf.moran@gmail.com";"Maspeth";"NY";1;4509.93;4017.4401;"2017-04-18";"2017-04-18";"One Time"
598;"Benito Hendrix";"benito.hendrix@gmail.com";"Depew";"NY";1;10693.96;9645.3834;"2017-09-13";"2017-09-13";"One Time"
599;"Jonell Rivas";"jonell.rivas@msn.com";"Amarillo";"TX";1;4043.95;3535.2759;"2018-03-05";"2018-03-05";"One Time"
600;"Joi Reeves";"joi.reeves@msn.com";"San Diego";"CA";1;4288.95;4038.5027;"2016-05-03";"2016-05-03";"One Time"
601;"Leland Mcdowell";"leland.mcdowell@gmail.com";"Encino";"CA";1;419.98;377.982;"2018-03-20";"2018-03-20";"One Time"
602;"Delaine Estes";"delaine.estes@yahoo.com";"Amarillo";"TX";1;999.98;799.984;"2017-08-17";"2017-08-17";"One Time"
603;"Genevieve Juarez";"genevieve.juarez@gmail.com";"New Hyde Park";"NY";1;5637.96;4890.3654;"2016-08-31";"2016-08-31";"One Time"
604;"Kylee Dickson";"kylee.dickson@gmail.com";"Amityville";"NY";1;949.98;837.9827;"2017-12-27";"2017-12-27";"One Time"
605;"Renita Henry";"renita.henry@msn.com";"New Rochelle";"NY";1;6098.97;5442.074;"2017-05-20";"2017-05-20";"One Time"
606;"Sarah Kirkland";"sarah.kirkland@aol.com";"Wappingers Falls";"NY";1;5319.96;4387.966;"2017-02-05";"2017-02-05";"One Time"
607;"Paul Lester";"paul.lester@gmail.com";"Vista";"CA";1;19081.91;17580.7168;"2017-03-27";"2017-03-27";"One Time"
608;"Taisha Vang";"taisha.vang@yahoo.com";"Shirley";"NY";1;539.98;502.1814;"2016-01-31";"2016-01-31";"One Time"
609;"Eliana Reese";"eliana.reese@hotmail.com";"Woodhaven";"NY";1;12450.94;11035.848;"2017-05-23";"2017-05-23";"One Time"
610;"Leonore Dorsey";"leonore.dorsey@yahoo.com";"Jackson Heights";"NY";1;9167.97;8696.072;"2016-04-07";"2016-04-07";"One Time"
611;"Ashleigh Frank";"ashleigh.frank@gmail.com";"Levittown";"NY";1;5799.98;5219.982;"2017-06-17";"2017-06-17";"One Time"
612;"Gabriel Wagner";"gabriel.wagner@msn.com";"Ballston Spa";"NY";1;4569.92;4196.0278;"2016-02-12";"2016-02-12";"One Time"
613;"Margene Eaton";"margene.eaton@yahoo.com";"Wantagh";"NY";1;539.98;502.1814;"2016-10-21";"2016-10-21";"One Time"
614;"Toshia Cardenas";"toshia.cardenas@gmail.com";"Amsterdam";"NY";1;4919.96;3935.968;"2017-01-29";"2017-01-29";"One Time"
615;"Jamika Blanchard";"jamika.blanchard@gmail.com";"Fresh Meadows";"NY";1;5769.93;4911.4379;"2016-05-17";"2016-05-17";"One Time"
616;"Shery Acosta";"shery.acosta@yahoo.com";"Saratoga Springs";"NY";1;3888.93;3372.138;"2016-04-17";"2016-04-17";"One Time"
617;"Jenna Saunders";"jenna.saunders@aol.com";"Yorktown Heights";"NY";1;1067.98;993.2214;"2017-09-25";"2017-09-25";"One Time"
618;"Skye Pope";"skye.pope@yahoo.com";"Richmond Hill";"NY";1;3799.91;3159.926;"2017-06-15";"2017-06-15";"One Time"
619;"Ana Palmer";"ana.palmer@yahoo.com";"Anaheim";"CA";1;4709.93;4100.4359;"2017-03-26";"2017-03-26";"One Time"
620;"Eric Hardin";"eric.hardin@gmail.com";"Jamaica";"NY";1;2289.98;2065.9827;"2017-07-18";"2017-07-18";"One Time"
621;"Basil Ballard";"basil.ballard@yahoo.com";"San Lorenzo";"CA";1;1749.96;1553.965;"2017-07-11";"2017-07-11";"One Time"
622;"Gabriel Pitts";"gabriel.pitts@gmail.com";"Clifton Park";"NY";1;539.98;512.981;"2016-07-24";"2016-07-24";"One Time"
623;"Cayla Johnson";"cayla.johnson@msn.com";"Coram";"NY";1;1319.98;1253.981;"2018-03-25";"2018-03-25";"One Time"
624;"Sharika Colon";"sharika.colon@gmail.com";"Long Beach";"NY";1;4997.97;4271.1134;"2016-12-09";"2016-12-09";"One Time"
625;"Donnetta Henson";"donnetta.henson@hotmail.com";"Webster";"NY";1;4199.94;3860.1454;"2017-02-16";"2017-02-16";"One Time"
626;"Leigh Burke";"leigh.burke@hotmail.com";"Schenectady";"NY";1;7539.96;7022.9624;"2017-01-18";"2017-01-18";"One Time"
627;"Deloris Larson";"deloris.larson@aol.com";"Duarte";"CA";1;12981.93;11479.5394;"2016-07-12";"2016-07-12";"One Time"
628;"Ehtel Cobb";"ehtel.cobb@hotmail.com";"Lockport";"NY";1;3499.96;3105.9644;"2017-05-31";"2017-05-31";"One Time"
629;"Evelina Byrd";"evelina.byrd@msn.com";"Buffalo";"NY";1;1970.94;1754.146;"2017-04-02";"2017-04-02";"One Time"
630;"Zulema Browning";"zulema.browning@gmail.com";"Amsterdam";"NY";1;1369.97;1265.9724;"2016-03-07";"2016-03-07";"One Time"
631;"Tressa Weiss";"tressa.weiss@msn.com";"Ossining";"NY";1;7299.97;6749.9734;"2017-06-07";"2017-06-07";"One Time"
632;"Yvette Rogers";"yvette.rogers@aol.com";"Franklin Square";"NY";1;3248.96;2599.168;"2016-06-06";"2016-06-06";"One Time"
633;"Kiara Deleon";"kiara.deleon@gmail.com";"Anaheim";"CA";1;988.98;845.182;"2016-03-06";"2016-03-06";"One Time"
634;"Taylor Cole";"taylor.cole@gmail.com";"Carmel";"NY";1;1568.97;1364.944;"2016-12-16";"2016-12-16";"One Time"
635;"Myrtie James";"myrtie.james@yahoo.com";"Merrick";"NY";1;1639.96;1502.963;"2016-05-04";"2016-05-04";"One Time"
636;"Ashton Lott";"ashton.lott@hotmail.com";"Floral Park";"NY";1;2897.98;2635.122;"2016-01-18";"2016-01-18";"One Time"
637;"Kara Higgins";"kara.higgins@aol.com";"Ossining";"NY";1;8789.94;8127.9469;"2018-01-15";"2018-01-15";"One Time"
638;"Tomeka Higgins";"tomeka.higgins@msn.com";"Poughkeepsie";"NY";1;1969.96;1832.0628;"2016-06-21";"2016-06-21";"One Time"
639;"Ronald Parsons";"ronald.parsons@msn.com";"Maspeth";"NY";1;2698.98;2420.553;"2016-10-23";"2016-10-23";"One Time"
640;"Allison Nolan";"allison.nolan@gmail.com";"New City";"NY";1;6708.92;5809.4774;"2016-05-01";"2016-05-01";"One Time"
641;"Derrick Marks";"derrick.marks@yahoo.com";"Glendora";"CA";1;4318.97;3563.0245;"2016-09-30";"2016-09-30";"One Time"
642;"Yang Roth";"yang.roth@aol.com";"Webster";"NY";1;858.0;772.2;"2016-07-24";"2016-07-24";"One Time"
643;"Melba Wilkinson";"melba.wilkinson@gmail.com";"Floral Park";"NY";1;6061.94;5224.5464;"2016-04-15";"2016-04-15";"One Time"
644;"Valentin Mclaughlin";"valentin.mclaughlin@hotmail.com";"Lindenhurst";"NY";1;4409.91;4001.9184;"2017-04-25";"2017-04-25";"One Time"
645;"Lewis Garner";"lewis.garner@gmail.com";"Brentwood";"NY";1;4062.95;3818.293;"2017-07-12";"2017-07-12";"One Time"
646;"Ann Heath";"ann.heath@msn.com";"South El Monte";"CA";1;7481.92;6468.2263;"2017-03-06";"2017-03-06";"One Time"
647;"Janelle Maldonado";"janelle.maldonado@gmail.com";"Richmond Hill";"NY";1;1581.94;1353.748;"2017-10-15";"2017-10-15";"One Time"
648;"Catrice Hicks";"catrice.hicks@yahoo.com";"San Pablo";"CA";1;3780.94;3475.8443;"2016-02-25";"2016-02-25";"One Time"
649;"Eli Contreras";"eli.contreras@hotmail.com";"Ronkonkoma";"NY";1;9009.95;8550.0527;"2016-05-24";"2016-05-24";"One Time"
650;"Rita Bailey";"rita.bailey@hotmail.com";"Ossining";"NY";1;2966.96;2701.1742;"2017-06-18";"2017-06-18";"One Time"
651;"Laure Pena";"laure.pena@yahoo.com";"Wappingers Falls";"NY";1;19022.94;16890.1469;"2017-05-15";"2017-05-15";"One Time"
652;"Tilda Melton";"tilda.melton@msn.com";"Troy";"NY";1;1143.97;1063.8921;"2017-10-02";"2017-10-02";"One Time"
653;"Florencio Davenport";"florencio.davenport@yahoo.com";"Jamestown";"NY";1;3359.95;3191.9525;"2017-03-23";"2017-03-23";"One Time"
654;"Eun Harris";"eun.harris@gmail.com";"San Diego";"CA";1;718.99;660.5905;"2016-12-18";"2016-12-18";"One Time"
655;"Marylyn Browning";"marylyn.browning@msn.com";"Scarsdale";"NY";1;718.99;655.1907;"2017-08-15";"2017-08-15";"One Time"
656;"Romana Barnes";"romana.barnes@yahoo.com";"Floral Park";"NY";1;1349.97;1094.975;"2017-05-31";"2017-05-31";"One Time"
657;"Sam Lester";"sam.lester@gmail.com";"Baldwin";"NY";1;4507.95;3633.359;"2016-01-18";"2016-01-18";"One Time"
658;"Nicki Larson";"nicki.larson@yahoo.com";"Monsey";"NY";1;599.98;557.9814;"2017-06-16";"2017-06-16";"One Time"
659;"Antonetta Rocha";"antonetta.rocha@yahoo.com";"Port Chester";"NY";1;898.0;853.1;"2016-07-24";"2016-07-24";"One Time"
660;"Shara Pope";"shara.pope@msn.com";"Ridgecrest";"CA";1;6709.96;5959.0657;"2017-02-10";"2017-02-10";"One Time"
661;"Trena Hudson";"trena.hudson@hotmail.com";"Monroe";"NY";1;9849.94;9287.9439;"2017-05-04";"2017-05-04";"One Time"
662;"Loraine Sykes";"loraine.sykes@yahoo.com";"Scarsdale";"NY";1;4689.92;3960.4315;"2017-04-17";"2017-04-17";"One Time"
663;"Alissa Hood";"alissa.hood@gmail.com";"New Windsor";"NY";1;16333.95;14567.157;"2017-09-17";"2017-09-17";"One Time"
664;"Augustus Schmidt";"augustus.schmidt@msn.com";"Corona";"NY";1;1590.98;1272.784;"2016-10-23";"2016-10-23";"One Time"
665;"Stacie Sims";"stacie.sims@hotmail.com";"Oakland";"CA";1;7681.94;7040.8464;"2017-11-06";"2017-11-06";"One Time"
666;"Brittni Green";"brittni.green@msn.com";"Floral Park";"NY";1;9719.96;8570.9665;"2017-04-07";"2017-04-07";"One Time"
667;"Etsuko Garrison";"etsuko.garrison@yahoo.com";"Richmond Hill";"NY";1;3339.94;2827.9494;"2016-09-18";"2016-09-18";"One Time"
668;"Calandra Stanton";"calandra.stanton@aol.com";"Lake Jackson";"TX";1;2260.97;2100.9225;"2016-02-21";"2016-02-21";"One Time"
669;"Willis Randolph";"willis.randolph@yahoo.com";"Harlingen";"TX";1;3137.94;2899.4846;"2017-10-27";"2017-10-27";"One Time"
670;"Shawnda Glover";"shawnda.glover@gmail.com";"Liverpool";"NY";1;4177.95;3586.707;"2016-07-17";"2016-07-17";"One Time"
671;"Jennette Baker";"jennette.baker@gmail.com";"Banning";"CA";1;729.97;583.976;"2017-03-11";"2017-03-11";"One Time"
672;"Elma Molina";"elma.molina@msn.com";"New Rochelle";"NY";1;7564.93;7111.0354;"2017-02-15";"2017-02-15";"One Time"
673;"Adam Henderson";"adam.henderson@hotmail.com";"Los Banos";"CA";1;4519.97;3695.4745;"2017-01-07";"2017-01-07";"One Time"
674;"Ira Moore";"ira.moore@gmail.com";"Saratoga Springs";"NY";1;1619.97;1402.774;"2017-04-09";"2017-04-09";"One Time"
675;"Kermit Bowman";"kermit.bowman@gmail.com";"El Paso";"TX";1;8083.91;7253.6195;"2017-08-22";"2017-08-22";"One Time"
676;"Gayle Wilkinson";"gayle.wilkinson@yahoo.com";"Lindenhurst";"NY";1;539.98;512.981;"2016-10-28";"2016-10-28";"One Time"
677;"Launa Hull";"launa.hull@yahoo.com";"Helotes";"TX";1;269.99;242.991;"2016-03-06";"2016-03-06";"One Time"
678;"Myron Johns";"myron.johns@msn.com";"Whitestone";"NY";1;1799.99;1673.9907;"2016-12-24";"2016-12-24";"One Time"
679;"Tuan Wolfe";"tuan.wolfe@aol.com";"West Babylon";"NY";1;3295.98;3038.3214;"2016-03-20";"2016-03-20";"One Time"
680;"Mathilda Pennington";"mathilda.pennington@gmail.com";"New City";"NY";1;2259.96;1987.966;"2018-02-05";"2018-02-05";"One Time"
681;"Reatha Perez";"reatha.perez@aol.com";"Holbrook";"NY";1;15052.93;13130.8288;"2017-01-20";"2017-01-20";"One Time"
682;"Arnita Thomas";"arnita.thomas@gmail.com";"Orchard Park";"NY";1;5999.98;4799.984;"2016-06-10";"2016-06-10";"One Time"
683;"Amparo Burks";"amparo.burks@aol.com";"Merrick";"NY";1;1099.98;879.984;"2016-12-09";"2016-12-09";"One Time"
684;"Jenny Bell";"jenny.bell@hotmail.com";"Niagara Falls";"NY";1;549.99;511.4907;"2017-01-09";"2017-01-09";"One Time"
685;"Laverne Craft";"laverne.craft@aol.com";"Forest Hills";"NY";1;429.0;386.1;"2016-03-16";"2016-03-16";"One Time"
686;"Darcel Harmon";"darcel.harmon@msn.com";"Santa Clara";"CA";1;4029.96;3816.4624;"2016-10-04";"2016-10-04";"One Time"
687;"Cecilia Camacho";"cecilia.camacho@yahoo.com";"Desoto";"TX";1;8638.92;7971.2261;"2017-06-26";"2017-06-26";"One Time"
688;"Pearlie Cochran";"pearlie.cochran@msn.com";"Campbell";"CA";1;3599.98;3347.9814;"2016-12-03";"2016-12-03";"One Time"
689;"Deirdre Ryan";"deirdre.ryan@yahoo.com";"Utica";"NY";1;7299.97;6803.9719;"2018-01-25";"2018-01-25";"One Time"
690;"Yevette Elliott";"yevette.elliott@aol.com";"Jackson Heights";"NY";1;13362.93;12104.786;"2017-03-12";"2017-03-12";"One Time"
691;"Ladawn Downs";"ladawn.downs@yahoo.com";"Houston";"TX";1;4786.97;4067.664;"2016-09-25";"2016-09-25";"One Time"
692;"Dorothea Chang";"dorothea.chang@gmail.com";"Astoria";"NY";1;14548.98;13821.531;"2018-03-23";"2018-03-23";"One Time"
693;"Merlin Foreman";"merlin.foreman@msn.com";"Hempstead";"NY";1;469.99;375.992;"2016-03-26";"2016-03-26";"One Time"
694;"Lanie Dunn";"lanie.dunn@gmail.com";"North Tonawanda";"NY";1;3843.96;3531.3039;"2017-02-27";"2017-02-27";"One Time"
695;"Christoper Gould";"christoper.gould@aol.com";"Shirley";"NY";1;1059.98;1006.981;"2016-07-09";"2016-07-09";"One Time"
696;"Norine Huffman";"norine.huffman@aol.com";"Encino";"CA";1;7548.98;6240.554;"2016-01-14";"2016-01-14";"One Time"
697;"Alane Mccarty";"alane.mccarty@hotmail.com";"San Diego";"CA";1;809.97;728.973;"2016-09-30";"2016-09-30";"One Time"
698;"Charleen Joyner";"charleen.joyner@aol.com";"Corona";"NY";1;1787.95;1585.156;"2017-03-01";"2017-03-01";"One Time"
699;"Zella Fernandez";"zella.fernandez@yahoo.com";"Rockville Centre";"NY";1;1519.96;1422.963;"2017-05-27";"2017-05-27";"One Time"
700;"Collene Knox";"collene.knox@msn.com";"Corpus Christi";"TX";1;13501.96;12541.7634;"2017-03-18";"2017-03-18";"One Time"
701;"Alysia Nicholson";"alysia.nicholson@hotmail.com";"Oxnard";"CA";1;5499.95;5126.9531;"2017-03-09";"2017-03-09";"One Time"
702;"Sharie Whitaker";"sharie.whitaker@hotmail.com";"Merrick";"NY";1;7959.93;6762.1399;"2017-11-04";"2017-11-04";"One Time"
703;"Diana Cobb";"diana.cobb@hotmail.com";"Fullerton";"CA";1;429.0;398.97;"2016-10-06";"2016-10-06";"One Time"
704;"Morton Barron";"morton.barron@msn.com";"Bakersfield";"CA";1;1079.98;988.4817;"2016-09-18";"2016-09-18";"One Time"
705;"Camille Harvey";"camille.harvey@hotmail.com";"Huntington";"NY";1;4018.97;3463.545;"2016-07-07";"2016-07-07";"One Time"
706;"Lolita O'neill";"lolita.o'neill@aol.com";"Massapequa Park";"NY";1;2829.94;2452.948;"2017-07-04";"2017-07-04";"One Time"
707;"Terese Briggs";"terese.briggs@msn.com";"Woodside";"NY";1;1699.97;1559.9725;"2016-11-23";"2016-11-23";"One Time"
708;"Majorie Glover";"majorie.glover@msn.com";"Apple Valley";"CA";1;1999.98;1899.981;"2017-09-29";"2017-09-29";"One Time"
709;"Vinnie Chan";"vinnie.chan@aol.com";"Forest Hills";"NY";1;3599.97;3359.9717;"2016-10-06";"2016-10-06";"One Time"
710;"Ezra Silva";"ezra.silva@msn.com";"New Windsor";"NY";1;1897.99;1765.1307;"2016-03-23";"2016-03-23";"One Time"
711;"Jovita Bishop";"jovita.bishop@aol.com";"Staten Island";"NY";1;4847.96;4436.6034;"2016-12-13";"2016-12-13";"One Time"
712;"Kecia Olsen";"kecia.olsen@msn.com";"Santa Cruz";"CA";1;3269.98;3065.9825;"2016-10-10";"2016-10-10";"One Time"
713;"Ilona Spears";"ilona.spears@gmail.com";"Port Jefferson Station";"NY";1;10126.94;8712.8466;"2017-12-22";"2017-12-22";"One Time"
714;"Senaida Thompson";"senaida.thompson@msn.com";"Bronx";"NY";1;269.99;256.4905;"2016-03-28";"2016-03-28";"One Time"
715;"Larae Carney";"larae.carney@msn.com";"Sunnyside";"NY";1;10880.92;10187.9451;"2017-04-17";"2017-04-17";"One Time"
716;"Sebrina Hart";"sebrina.hart@yahoo.com";"Coram";"NY";1;3976.0;3591.27;"2016-05-11";"2016-05-11";"One Time"
717;"Kristofer Craig";"kristofer.craig@yahoo.com";"Plainview";"NY";1;7099.96;6659.9627;"2016-09-02";"2016-09-02";"One Time"
718;"Luciana Mcgee";"luciana.mcgee@msn.com";"Selden";"NY";1;209.99;167.992;"2017-05-28";"2017-05-28";"One Time"
719;"Nicki Fry";"nicki.fry@hotmail.com";"Endicott";"NY";1;1059.98;1006.981;"2016-12-06";"2016-12-06";"One Time"
720;"Devin Shaffer";"devin.shaffer@gmail.com";"Rochester";"NY";1;1491.97;1389.772;"2017-09-30";"2017-09-30";"One Time"
721;"Erlinda Osborne";"erlinda.osborne@yahoo.com";"West Islip";"NY";1;599.99;479.992;"2016-10-14";"2016-10-14";"One Time"
722;"Camila Carroll";"camila.carroll@yahoo.com";"San Antonio";"TX";1;3481.92;3292.0046;"2017-06-17";"2017-06-17";"One Time"
723;"Vicki Wiggins";"vicki.wiggins@hotmail.com";"Wappingers Falls";"NY";1;6639.94;6074.0482;"2017-07-07";"2017-07-07";"One Time"
724;"Lois Steele";"lois.steele@yahoo.com";"Ossining";"NY";1;6609.95;6152.6533;"2016-10-23";"2016-10-23";"One Time"
725;"Carola Mcpherson";"carola.mcpherson@hotmail.com";"Rego Park";"NY";1;416.99;396.1405;"2017-04-05";"2017-04-05";"One Time"
726;"Rochell Cantrell";"rochell.cantrell@yahoo.com";"Port Jefferson Station";"NY";1;8129.95;7176.2149;"2016-09-13";"2016-09-13";"One Time"
727;"Kasha Sullivan";"kasha.sullivan@hotmail.com";"Scarsdale";"NY";1;9700.93;7855.2405;"2016-04-28";"2016-04-28";"One Time"
728;"Viva Dawson";"viva.dawson@yahoo.com";"Orchard Park";"NY";1;9047.94;7918.8446;"2016-04-27";"2016-04-27";"One Time"
729;"Hue Dalton";"hue.dalton@hotmail.com";"Apple Valley";"CA";1;999.99;799.992;"2017-01-11";"2017-01-11";"One Time"
730;"Andria Rivers";"andria.rivers@aol.com";"Amarillo";"TX";1;4611.92;4327.0254;"2017-10-26";"2017-10-26";"One Time"
731;"Hilary Savage";"hilary.savage@yahoo.com";"Oxnard";"CA";1;1739.98;1652.981;"2017-03-05";"2017-03-05";"One Time"
732;"Lavona Austin";"lavona.austin@yahoo.com";"Utica";"NY";1;9718.95;8975.157;"2016-07-01";"2016-07-01";"One Time"
733;"Doreatha Ford";"doreatha.ford@yahoo.com";"Huntington";"NY";1;1199.98;959.984;"2017-01-27";"2017-01-27";"One Time"
734;"Alina Mcleod";"alina.mcleod@msn.com";"Patchogue";"NY";1;14319.92;13287.5262;"2017-11-27";"2017-11-27";"One Time"
735;"Aide Franco";"aide.franco@msn.com";"Atwater";"CA";1;2763.96;2605.2824;"2017-09-03";"2017-09-03";"One Time"
736;"Genny Hensley";"genny.hensley@yahoo.com";"Redondo Beach";"CA";1;4841.95;4507.6134;"2017-06-12";"2017-06-12";"One Time"
737;"Melita Dominguez";"melita.dominguez@msn.com";"Auburn";"NY";1;3079.94;2748.7464;"2016-05-21";"2016-05-21";"One Time"
738;"Fannie Jenkins";"fannie.jenkins@msn.com";"Oxnard";"CA";1;10497.95;9532.3529;"2018-03-26";"2018-03-26";"One Time"
739;"Bobbi Banks";"bobbi.banks@yahoo.com";"Bayside";"NY";1;5161.97;4746.6324;"2016-11-11";"2016-11-11";"One Time"
740;"Gwenn Melton";"gwenn.melton@yahoo.com";"Centereach";"NY";1;1858.96;1644.5165;"2016-03-10";"2016-03-10";"One Time"
741;"Laci Castro";"laci.castro@hotmail.com";"Saint Albans";"NY";1;1499.98;1349.982;"2017-01-29";"2017-01-29";"One Time"
742;"Evelina Manning";"evelina.manning@aol.com";"Mount Vernon";"NY";1;5441.95;4617.758;"2016-05-19";"2016-05-19";"One Time"
743;"Tania Swanson";"tania.swanson@yahoo.com";"Longview";"TX";1;1099.98;954.9825;"2016-05-04";"2016-05-04";"One Time"
744;"Laurel Schultz";"laurel.schultz@hotmail.com";"Mount Vernon";"NY";1;6559.95;5923.9551;"2018-03-14";"2018-03-14";"One Time"
745;"Carolyne Conley";"carolyne.conley@gmail.com";"Floral Park";"NY";1;1819.97;1692.5721;"2017-01-23";"2017-01-23";"One Time"
746;"Eldridge Greer";"eldridge.greer@aol.com";"Central Islip";"NY";1;429.0;386.1;"2016-01-29";"2016-01-29";"One Time"
747;"Margret Barnett";"margret.barnett@gmail.com";"Forney";"TX";1;14225.95;11831.3359;"2017-09-01";"2017-09-01";"One Time"
748;"Oliva Blackwell";"oliva.blackwell@hotmail.com";"Elmhurst";"NY";1;6889.94;6382.9455;"2017-07-19";"2017-07-19";"One Time"
749;"Oralia Farley";"oralia.farley@hotmail.com";"Upland";"CA";1;6301.95;5893.555;"2017-09-10";"2017-09-10";"One Time"
750;"Romaine Salazar";"romaine.salazar@yahoo.com";"Monsey";"NY";1;1437.98;1307.6225;"2016-08-01";"2016-08-01";"One Time"
751;"Hermila Mckay";"hermila.mckay@yahoo.com";"Coachella";"CA";1;6872.96;5498.368;"2017-07-06";"2017-07-06";"One Time"
752;"Lloyd Miranda";"lloyd.miranda@hotmail.com";"Encino";"CA";1;189.99;170.991;"2017-08-28";"2017-08-28";"One Time"
753;"Mandi Gibbs";"mandi.gibbs@gmail.com";"East Elmhurst";"NY";1;1099.98;1022.9814;"2016-10-28";"2016-10-28";"One Time"
754;"Hue May";"hue.may@aol.com";"Valley Stream";"NY";1;7319.93;6887.1357;"2018-03-20";"2018-03-20";"One Time"
755;"Tomika Wilder";"tomika.wilder@aol.com";"New Hyde Park";"NY";1;10260.91;9210.7184;"2016-03-14";"2016-03-14";"One Time"
756;"Graig Roth";"graig.roth@aol.com";"West Babylon";"NY";1;5096.98;4318.4515;"2016-04-16";"2016-04-16";"One Time"
757;"Lamar Greer";"lamar.greer@gmail.com";"Levittown";"NY";1;3003.97;2511.4647;"2017-09-25";"2017-09-25";"One Time"
758;"Raymonde Garcia";"raymonde.garcia@aol.com";"Queensbury";"NY";1;6799.96;6169.963;"2016-08-15";"2016-08-15";"One Time"
759;"Cira Downs";"cira.downs@gmail.com";"Oakland";"CA";1;2389.95;2214.0537;"2016-10-31";"2016-10-31";"One Time"
760;"Marisa Chambers";"marisa.chambers@msn.com";"Amityville";"NY";1;4797.97;4105.113;"2016-05-01";"2016-05-01";"One Time"
761;"Rod Hatfield";"rod.hatfield@hotmail.com";"Ronkonkoma";"NY";1;3959.92;3546.929;"2018-01-04";"2018-01-04";"One Time"
762;"Quyen Houston";"quyen.houston@gmail.com";"Central Islip";"NY";1;5969.98;5537.9817;"2017-01-31";"2017-01-31";"One Time"
763;"Han Schneider";"han.schneider@gmail.com";"Elmhurst";"NY";1;1639.96;1525.1628;"2016-03-28";"2016-03-28";"One Time"
764;"Terrell Mathis";"terrell.mathis@aol.com";"Selden";"NY";1;3369.96;3163.0426;"2016-06-12";"2016-06-12";"One Time"
765;"Spring Hayes";"spring.hayes@hotmail.com";"Ossining";"NY";1;5730.96;4737.2644;"2018-01-27";"2018-01-27";"One Time"
766;"Lecia Hancock";"lecia.hancock@hotmail.com";"Schenectady";"NY";1;1099.98;989.982;"2016-03-15";"2016-03-15";"One Time"
767;"Twana Arnold";"twana.arnold@msn.com";"Anaheim";"CA";1;499.99;464.9907;"2016-02-03";"2016-02-03";"One Time"
768;"Yvone Yates";"yvone.yates@gmail.com";"San Pablo";"CA";1;7239.95;6515.955;"2017-11-04";"2017-11-04";"One Time"
769;"Agatha Melton";"agatha.melton@yahoo.com";"Springfield Gardens";"NY";1;1349.97;1258.972;"2017-05-31";"2017-05-31";"One Time"
770;"Lavonda Stephenson";"lavonda.stephenson@gmail.com";"Bay Shore";"NY";1;2479.97;2208.9745;"2017-01-21";"2017-01-21";"One Time"
771;"Agnes Sims";"agnes.sims@aol.com";"Buffalo";"NY";1;3199.95;2891.7542;"2017-10-12";"2017-10-12";"One Time"
772;"Latricia Lindsey";"latricia.lindsey@hotmail.com";"Yorktown Heights";"NY";1;1399.96;1174.5654;"2017-03-19";"2017-03-19";"One Time"
773;"Yolando Wade";"yolando.wade@hotmail.com";"Massapequa";"NY";1;5339.95;4873.9557;"2016-10-28";"2016-10-28";"One Time"
774;"Nenita Mooney";"nenita.mooney@hotmail.com";"Lawndale";"CA";1;6969.93;5806.0375;"2017-11-26";"2017-11-26";"One Time"
